gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,-1.1604449794583847,1,1,0.891283829260323,-0.8491921487959898,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-1.201206041878475,1,1,1.135739024062807,-0.8836268310194213,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,1,1.570546202687662,1,1,0.28264028301740346,1.265053192694217,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,1.081413453646579,1,0,-1.310475884470893,-0.33326790032915254,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-0.712073292837392,1,0,1.025983630478018,-0.36988786046291733,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
1,0,1,0,1.6113072651077522,1,0,1.6728752684247274,2.675528679485919,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,1.6113072651077522,1,1,0.6135694242806301,1.6571670997564212,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,0,0,-0.46750691831685043,1,1,-0.15970721233947216,-0.46478189820556615,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,1,-0.4267458558967602,1,0,-1.4867496984100992,-0.8195694926781403,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,0.5107585797653155,1,0,0.2892921250528453,0.46802274030725094,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
1,0,0,0,0.7960860167059473,1,1,-0.053277739772404215,0.4650869629125609,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0
0,0,1,0,1.6113072651077522,1,1,0.6667841605641643,1.667144328195518,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-1.1604449794583847,1,1,0.4705548205186328,-0.8766736740319977,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,1.570546202687662,1,1,0.5270954778198876,1.508104658054605,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,-0.7528343552574821,1,0,0.5686694905413986,-0.4887978817049851,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,1,0,0.9591302663863083,1,1,0.5337473198553295,1.001495432599491,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0,0,1,0,-1.1604449794583847,1,0,-1.505042264007564,-0.9692499927788388,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,0.06238689314432279,1,0,-1.505042264007564,-0.7108353615033814,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,0,0,1.3667408905872107,1,1,1.3569127717412448,2.0111379742019015,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,-0.34522373105657966,1,0,0.608580542754049,-0.11297422815617367,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
1,0,0,0,0.8776081415461278,1,0,0.65015455547556,0.9690694401724262,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
0,0,0,0,-0.5897901055771212,1,1,1.037624354040041,-0.24203806595130464,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,-0.019135231695857704,1,0,1.3801942188652905,0.5438011147130462,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,0,1,0,-0.712073292837392,1,1,-1.510031145534145,-0.8600302442906724,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,-1.2827281667186554,1,0,-0.45238826189890863,-0.987880038802285,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,0,1.1221745160666692,1,0,-0.0033889245065911663,0.7728138250131119,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,1,0,0,-0.6713122304173017,1,1,0.4622400179743306,-0.47268421630555885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,1.1629355784867594,1,0,0.34915870337182087,1.0773400275480236,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0
0,0,0,0,-1.1604449794583847,1,1,0.35913646642498387,-0.8770268502599303,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,0.021625830724232544,1,1,-0.675224970086207,-0.3648109521863857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,-0.9566396673579334,1,0,0.13962567925540614,-0.7228875002815824,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,-0.1006573565360382,1,0,-1.4684571328126343,-0.7513181866301594,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,1,0,-0.8343564800976626,0,1,-0.49895115614700075,-0.7380520045684398,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
0,0,0,0,-0.5082679807369407,1,1,0.8064728433084405,-0.18087235797622206,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,1,0,1.407501953007301,0,1,-0.46236602495207113,0.5442205114837161,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0
0,1,0,0,-1.2419671042985652,1,1,0.35248462438954203,-0.9405764977735581,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,0.021625830724232544,1,1,-0.4457364198634668,-0.23400330676583725,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
0,1,1,0,1.1221745160666692,1,1,1.5015903360121026,1.9333729835139852,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-0.6305511679972114,1,1,-1.5033793034987035,-0.8553065122420735,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,0,0.7145638918657667,1,0,-1.4983904219721222,-0.5632076982275415,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,0,0,-0.9566396673579334,1,1,0.33252909828321653,-0.6978561351268572,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.8776081415461278,1,1,0.014903641090873524,0.5403355729764573,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
1,0,0,0,1.3667408905872107,1,0,-1.513357066551866,-0.4627290613807078,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,0.06238689314432279,1,1,0.30259580912372896,0.10396426985144518,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,0.755324954285857,0,1,-0.28110332948628386,0.28234033847166995,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0
0,0,1,1,-1.201206041878475,1,0,-1.5216718690961684,-0.9875489360885982,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,-0.34522373105657966,1,1,0.18119969197691702,-0.2571584232096704,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
0,1,1,0,1.1221745160666692,1,0,0.8181135668704638,1.3269031796109194,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,1.570546202687662,1,0,1.0908390903235752,1.9419816540698431,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0
0,0,1,1,0.26619220524477405,1,0,-0.45904010393435046,-0.09842778226819839,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,0,-0.019135231695857704,1,1,0.9494874470704383,0.30476702894539215,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
1,0,0,1,-0.46750691831685043,1,0,0.5154547542578644,-0.23916850909935203,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,1,1,0,1.570546202687662,1,1,1.6695493474070064,2.5285852951516983,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,0,0.918369203966218,1,1,1.1689982342400156,1.4216868497823392,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,0,0,-1.2827281667186554,1,0,-1.5067052245164245,-1.0018746468341155,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,1,0,1.1629355784867594,1,1,0.4971621886603997,1.1592327653999024,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,1.3667408905872107,1,1,1.2721017857893624,1.9009911381154119,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
1,0,0,0,-0.2637016062163992,1,1,-1.505042264007564,-0.8021976369667041,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,1,0.7960860167059473,1,0,-1.3320943710860789,-0.46789426371422255,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,1.5297851402675717,1,0,-1.4967274614632617,-0.3775252963919605,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,-0.22294054379630893,1,0,-0.1796627384457972,-0.29900980621968726,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.5490290431570309,1,0,-1.4717830538303551,-0.8273172961784124,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,0,-0.22294054379630893,1,1,0.34416982184523986,-0.15875469670194103,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,0,1.6113072651077522,1,1,1.6861789524956108,2.7090142005967808,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,1.3667408905872107,1,1,1.3103498774931526,2.0182456457890456,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0
1,1,0,0,1.407501953007301,1,1,-0.010040766542033001,0.8657874670163773,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
0,1,0,0,-0.712073292837392,1,0,-0.327666223734376,-0.6762682381944751,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,1,0,0,-0.7935954176775724,1,1,1.0642317221818078,-0.4650467803765157,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,-1.2419671042985652,1,0,0.8197765273793242,-0.9392079398903193,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-0.3859847934766699,1,0,-0.34762174984070127,-0.4589986374731694,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.712073292837392,1,0,0.6800878446350476,-0.4719778638496936,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
